event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
110,F,1.95,3.31,4.12,8450,3000,3000,0,6900,12300,550000,0,10,1,
109,L,1.85,3.62,4.10,2600,3150,4050,4800,11400,0,545000,1,9,0,
108,F,1.81,3.47,4.42,4650,4000,4750,0,9850,10950,540000,0,8,1,
107,L,1.81,3.34,4.94,10450,2150,1300,18900,7150,0,535000,1,7,0,
106,F,1.85,3.40,4.52,10100,2100,1450,0,5000,5000,530000,0,6,13,
105,F,1.80,3.60,4.17,10700,1950,1600,0,5000,5000,525000,0,5,12,
104,F,1.81,3.36,4.40,1400,3100,3000,0,7200,3050,520000,0,4,11,
103,F,1.83,3.53,4.18,9100,2550,2600,0,6400,10850,515000,0,3,10,
102,F,1.84,3.82,4.09,2400,2950,4050,0,8200,6450,510000,0,2,9,
101,F,1.94,3.31,4.24,4450,4200,4950,0,9700,10900,505000,0,1,8,
100,X,1.84,3.59,4.02,10300,1950,1700,18950,0,6700,500000,1,0,7,
99,F,1.83,3.63,4.34,10200,1950,1500,0,5000,5000,495000,0,12,6,
