event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
251,L,1.80,3.81,4.28,1150,2650,3250,2050,10050,0,1255000,1,3,0,
250,F,1.83,3.39,4.02,4250,3750,4750,0,8950,8950,1250000,0,2,3,
249,F,1.87,3.44,4.13,5550,4250,5550,0,10300,12850,1245000,0,1,2,
248,X,1.88,3.31,4.37,4150,4100,4550,7800,0,19800,1240000,3,0,1,
247,L,1.82,3.34,4.48,5450,4450,5000,9900,14800,0,1235000,2,4,0,
246,L,1.86,3.52,4.13,6550,4450,6150,12150,15550,0,1230000,1,3,0,
245,F,1.90,3.42,4.12,7650,5000,6850,0,12050,18150,1225000,0,2,6,
244,F,1.93,3.43,4.07,8400,5250,7550,0,12750,20600,1220000,0,1,5,
243,X,1.85,3.70,4.10,6000,4050,6050,11100,0,24700,1215000,2,0,4,
242,X,1.91,3.46,4.05,4550,3950,5150,8650,0,20850,1210000,1,0,3,
241,F,1.85,3.33,4.71,5850,4800,5150,0,11100,14250,1205000,0,1,2,
240,X,1.86,3.30,4.23,9450,3100,3000,17550,0,12650,1200000,2,0,1,
239,L,1.80,3.31,4.51,2700,3600,3550,4850,11850,0,1195000,1,4,0,
238,F,1.82,3.35,4.17,5150,4150,5050,0,9700,11000,1190000,0,3,4,
237,F,1.94,3.31,4.06,6250,4750,6100,0,10900,14750,1185000,0,2,3,
236,F,1.91,3.36,4.11,7500,5050,6750,0,11850,17700,1180000,0,1,2,
235,X,1.87,3.41,4.02,5550,4200,5600,10350,0,22450,1175000,4,0,1,
234,L,1.82,3.68,4.09,6500,4150,6150,11800,15150,0,1170000,3,1,0,
233,X,1.85,3.33,4.69,9500,3050,2650,17550,0,12300,1165000,2,0,1,
232,L,1.85,3.44,4.44,2600,3450,3750,4800,11850,0,1160000,1,8,0,
231,F,1.84,3.40,4.64,4550,4200,4600,0,10050,11250,1155000,0,7,1,
230,L,1.81,3.74,4.22,9400,2600,3100,17000,9700,0,1150000,1,6,0,
229,F,1.81,3.46,4.72,9450,2650,2250,0,6450,10500,1145000,0,5,2,
228,F,1.81,3.39,4.73,9200,2450,1900,0,5850,8850,1140000,0,4,1,
227,L,1.86,3.55,4.15,1400,2900,3300,2600,10200,0,1135000,1,3,0,
226,F,1.88,3.34,4.32,3650,3850,4350,0,9000,8650,1130000,0,2,14,
225,F,1.92,3.47,4.04,5350,4200,5700,0,10300,13000,1125000,0,1,13,
224,X,1.92,3.32,4.15,4150,4050,4750,7950,0,19650,1120000,1,0,12,
223,F,1.84,3.62,4.09,5800,4050,5800,0,10550,13650,1115000,0,1,11,
222,X,1.94,3.51,4.01,4150,3800,5100,8050,0,20350,1110000,2,0,10,
221,X,1.91,3.33,4.38,9550,2150,1500,18200,0,6500,1105000,1,0,9,
220,F,1.87,3.31,4.42,10000,2200,1500,0,5000,5000,1100000,0,5,8,
219,F,1.81,3.42,4.63,9700,2850,2550,0,6800,11750,1095000,0,4,7,
218,F,1.92,3.32,4.33,8400,2700,2300,0,6150,9850,1090000,0,3,6,
217,F,1.81,3.82,4.02,8650,2000,2050,0,5500,8200,1085000,0,2,5,
216,F,1.82,3.57,4.51,1350,2950,3150,0,7550,4100,1080000,0,1,4,
215,X,1.89,3.46,4.19,1950,3150,3550,3650,0,14850,1075000,1,0,3,
214,F,1.83,3.59,4.16,4050,3600,4750,0,9300,9700,1070000,0,1,2,
213,X,1.88,3.38,4.14,3450,3700,4300,6450,0,17800,1065000,3,0,1,
212,L,1.86,3.68,4.06,4700,3700,5300,8700,13500,0,1060000,2,11,0,
211,L,1.86,3.34,4.23,10150,2150,1550,18850,7150,0,1055000,1,10,0,
210,F,1.95,3.31,4.04,11450,6500,9350,0,15000,27650,1050000,0,9,4,
209,F,1.81,3.46,4.37,12350,6300,8700,0,15400,27900,1045000,0,8,3,
208,F,1.85,3.67,4.09,12250,5850,9550,0,15550,29050,1040000,0,7,2,
207,F,1.80,3.37,4.45,13200,6750,8800,0,15900,29150,1035000,0,6,1,
206,L,1.84,3.83,4.03,13200,5750,10300,24250,22000,0,1030000,2,5,0,
205,L,1.83,3.69,4.10,13650,6100,10200,24950,22500,0,1025000,1,4,0,
204,F,1.84,3.53,4.33,13250,6550,9550,0,16550,31350,1020000,0,3,1,
203,L,1.85,3.46,4.37,13450,6800,9600,24850,23500,0,1015000,1,2,0,
202,F,1.81,3.66,4.30,13800,6300,9850,0,16750,32200,1010000,0,1,5,
201,X,1.92,3.36,4.20,9000,5650,7600,17250,0,31850,1005000,1,0,4,
200,F,1.83,3.31,4.66,10100,6150,7200,0,14100,23400,1000000,0,2,3,
199,F,1.86,3.35,4.32,11150,6250,8300,0,14600,25700,995000,0,1,2,
198,X,1.81,3.34,4.38,8000,5150,6300,14450,0,27550,990000,8,0,1,
197,L,1.82,3.76,4.01,8800,4600,7600,16000,17250,0,985000,7,3,0,
196,L,1.80,3.49,4.59,9200,5450,6900,16550,18950,0,980000,6,2,0,
195,L,1.83,3.34,4.68,9900,6050,7150,18100,20150,0,975000,5,1,0,
194,X,1.86,3.67,4.06,7100,4400,6700,13200,0,27100,970000,4,0,2,
193,X,1.91,3.31,4.20,5200,4400,5300,9900,0,22150,965000,3,0,1,
192,L,1.83,3.51,4.40,9400,2800,2800,17200,9750,0,960000,2,3,0,
191,L,1.89,3.43,4.08,2600,3350,3950,4900,11450,0,955000,1,2,0,
190,F,1.82,3.39,4.04,5100,4000,5150,0,9550,10700,950000,0,1,11,
189,X,1.87,3.38,4.44,9950,2150,1500,18600,0,6500,945000,1,0,10,
188,F,1.84,3.46,4.12,10400,2050,1650,0,5000,5000,940000,0,12,9,
187,F,1.81,3.45,4.29,10650,2050,1550,0,5000,5000,935000,0,11,8,
186,F,1.89,3.60,4.03,9750,1950,1700,0,5000,5000,930000,0,10,7,
185,F,1.82,3.37,4.81,10400,2150,1350,0,5000,5000,925000,0,9,6,
184,F,1.91,3.50,4.12,9550,2000,1650,0,5000,5000,920000,0,8,5,
183,F,1.83,3.38,4.40,731950,233350,379150,0,555300,1658150,915000,0,7,4,
182,F,1.83,3.32,4.40,615550,199800,316100,0,463500,1380800,910000,0,6,3,
181,F,1.83,3.57,4.22,506350,149300,275950,0,383700,1154500,905000,0,5,2,
180,F,1.84,3.35,4.33,420800,136200,222250,0,320000,952250,900000,0,4,1,
179,L,1.83,3.41,4.16,369100,112800,198550,675450,384550,0,895000,1,3,0,
178,F,1.91,3.41,4.11,280000,93300,166500,0,224800,674250,890000,0,2,3,
177,F,1.84,3.41,4.51,236550,79050,124650,0,190400,552150,885000,0,1,2,
176,X,1.80,3.34,4.64,153350,51800,75850,276000,0,351900,880000,2,0,1,
175,L,1.81,3.68,4.30,136750,40700,75050,247500,149750,0,875000,1,3,0,
174,F,1.82,3.46,4.14,120550,37500,66350,0,92150,264550,870000,0,2,3,
173,F,1.82,3.78,4.09,97450,28100,56800,0,78100,222250,865000,0,1,2,
172,X,1.83,3.31,4.76,58500,22750,30800,107050,0,146500,860000,4,0,1,
171,L,1.84,3.47,4.48,54200,19750,30750,99700,68450,0,855000,3,1,0,
170,X,1.88,3.49,4.09,34400,13000,22250,64650,0,91000,850000,2,0,6,
169,X,1.83,3.73,4.10,21950,8300,14900,40150,0,60950,845000,1,0,5,
168,F,1.80,3.41,4.93,19700,9250,11500,0,22200,46500,840000,0,1,4,
167,X,1.83,3.63,4.30,13600,6400,9850,24850,0,42350,835000,1,0,3,
166,F,1.91,3.32,4.03,14100,7200,10600,0,16650,32650,830000,0,1,2,
165,X,1.88,3.36,4.12,9300,5550,7600,17450,0,31250,825000,2,0,1,
164,L,1.85,3.41,4.05,9800,5450,7850,18100,18550,0,820000,1,2,0,
163,F,1.95,3.43,4.02,9400,5600,8300,0,13600,23300,815000,0,1,13,
162,X,1.82,3.40,4.52,6900,4850,5800,12550,0,26050,810000,1,0,12,
161,F,1.91,3.43,4.20,7900,5150,7000,0,12450,19350,805000,0,3,11,
160,F,1.83,3.61,4.27,9050,5100,7400,0,13250,21550,800000,0,2,10,
159,F,1.94,3.30,4.20,9650,6050,8000,0,13850,23550,795000,0,1,9,
158,X,1.90,3.32,4.37,6800,5000,6100,12900,0,26500,790000,1,0,8,
157,F,1.91,3.35,4.09,8300,5300,7250,0,12450,19550,785000,0,1,7,
156,X,1.82,3.61,4.37,5800,4200,5550,10550,0,24200,780000,1,0,6,
155,F,1.90,3.56,4.09,7200,4650,6800,0,11850,17700,775000,0,1,5,
154,X,1.84,3.51,4.08,5550,4100,5550,10200,0,22550,770000,3,0,4,
153,X,1.83,3.41,4.45,4100,3950,4450,7500,0,19700,765000,2,0,3,
152,X,1.91,3.30,4.44,8300,2550,2000,15850,0,8850,760000,1,0,2,
151,F,1.85,3.41,4.61,1850,3300,3250,0,7850,4850,755000,0,3,1,
150,L,1.81,3.77,4.19,3800,3350,4700,6850,12600,0,750000,3,2,0,
149,L,1.88,3.38,4.18,5200,4250,5300,9750,14350,0,745000,2,1,0,
148,X,1.87,3.40,4.40,8800,2650,2400,16450,0,10500,740000,1,0,4,
147,F,1.87,3.58,4.06,2600,3200,4050,0,8150,6300,735000,0,10,3,
146,F,1.95,3.37,4.04,8500,3050,3300,0,7150,13250,730000,0,9,2,
145,F,1.82,3.42,4.69,9400,2700,2300,0,6450,10650,725000,0,8,1,
144,L,1.87,3.41,4.25,2050,3250,3500,3800,11000,0,720000,1,7,0,
143,F,1.86,3.56,4.06,9000,2700,3050,0,6800,12250,715000,0,6,2,
142,F,1.82,3.52,4.50,9100,2450,2200,0,6150,9850,710000,0,5,1,
141,L,1.91,3.39,4.24,1650,3150,3350,3150,10650,0,705000,1,4,0,
140,F,1.93,3.54,4.00,8200,2600,2900,0,6600,11600,700000,0,3,1,
139,L,1.93,3.43,4.11,2200,3250,3750,4200,11100,0,695000,1,2,0,
138,F,1.90,3.40,4.07,4350,3950,4950,0,9400,10100,690000,0,1,15,
137,X,1.83,3.76,4.18,3300,3250,4450,6000,0,18550,685000,1,0,14,
136,F,1.86,3.45,4.23,5450,4250,5400,0,10300,12700,680000,0,1,13,
135,X,1.88,3.64,4.01,8550,2500,2900,16050,0,11550,675000,1,0,12,
134,F,1.89,3.46,4.11,8350,2400,2300,0,5900,9350,670000,0,2,11,
133,F,1.86,3.31,4.45,2200,3450,3400,0,7900,5050,665000,0,1,10,
132,X,1.81,3.59,4.45,2100,3150,3550,3800,0,15750,660000,1,0,9,
131,F,1.89,3.48,4.08,4500,3900,5100,0,9600,10750,655000,0,2,8,
130,F,1.81,3.52,4.40,6050,4350,5550,0,10950,14300,650000,0,1,7,
129,X,1.82,3.69,4.28,9350,2650,3000,17000,0,12700,645000,1,0,6,
128,F,1.80,3.42,4.28,3600,3650,4200,0,8800,7950,640000,0,2,5,
127,F,1.88,3.43,4.27,5100,4200,5250,0,10200,12350,635000,0,1,4,
126,X,1.80,3.41,4.49,9500,2600,2300,17100,0,10200,630000,1,0,3,
125,F,1.85,3.44,4.20,2600,3350,3850,0,8100,6050,625000,0,25,2,
124,F,1.82,3.37,4.52,4550,4150,4550,0,9750,10550,620000,0,24,1,
123,L,1.83,3.58,4.39,9100,2550,2550,16650,9100,0,615000,1,23,0,
122,F,1.83,3.32,4.11,3300,3600,4100,0,8300,6750,610000,0,22,2,
121,F,1.86,3.45,4.46,4450,4050,4750,0,9900,11050,605000,0,21,1,
120,L,1.86,3.35,4.08,10250,2150,1650,19050,7150,0,600000,1,20,0,
119,F,1.88,3.31,4.50,9850,2200,1450,0,5000,5000,595000,0,19,10,
118,F,1.89,3.37,4.05,9900,2150,1650,0,5000,5000,590000,0,18,9,
117,F,1.93,3.31,4.11,9550,2200,1650,0,5000,5000,585000,0,17,8,
116,F,1.83,3.38,4.40,10450,2150,1500,0,5000,5000,580000,0,16,7,
115,F,1.81,3.53,4.52,10450,2000,1450,0,5000,5000,575000,0,15,6,
114,F,1.82,3.38,4.70,10450,2150,1400,0,5000,5000,570000,0,14,5,
113,F,1.88,3.47,4.31,8550,2500,2300,0,6150,9850,565000,0,13,4,
112,F,1.81,3.57,4.38,8900,2200,1850,0,5600,8100,560000,0,12,3,
111,F,1.92,3.35,4.27,7850,2200,1600,0,5100,6750,555000,0,11,2,
110,F,1.86,3.31,4.43,1300,3150,2950,0,7200,3050,550000,0,10,1,
109,L,1.85,3.58,4.04,3000,3300,4250,5550,11750,0,545000,1,9,0,
108,F,1.81,3.51,4.60,4600,4050,4650,0,10050,11300,540000,0,8,1,
107,L,1.84,3.30,4.03,10600,2200,1700,19500,7200,0,535000,1,7,0,
106,F,1.90,3.37,4.08,9800,2150,1650,0,5000,5000,530000,0,6,13,
105,F,1.86,3.50,4.28,9950,2000,1550,0,5000,5000,525000,0,5,12,
104,F,1.85,3.68,4.09,9100,2700,3250,0,7150,13150,520000,0,4,11,
103,F,1.84,3.43,4.51,9150,2650,2400,0,6400,10650,515000,0,3,10,
102,F,1.92,3.37,4.31,2600,3550,3800,0,8300,6350,510000,0,2,9,
101,F,1.82,3.85,4.15,4350,3450,5100,0,9750,11100,505000,0,1,8,
100,X,1.81,3.61,4.13,10600,1950,1600,19150,0,6600,500000,1,0,7,
99,F,1.82,3.75,4.10,10400,1850,1650,0,5000,5000,495000,0,12,6,
