event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
222,X,1.81,3.48,4.59,4100,3900,4400,7400,0,20100,1110000,2,0,10,
221,X,1.85,3.75,4.01,10100,1850,1700,18650,0,6700,1105000,1,0,9,
220,F,1.84,3.34,4.28,10400,2150,1550,0,5000,5000,1100000,0,5,8,
219,F,1.81,3.30,4.26,9200,2450,1950,0,5600,8300,1095000,0,4,7,
218,F,1.82,3.70,4.36,1450,2850,3300,0,7600,4350,1090000,0,3,6,
217,F,1.82,3.45,4.51,9550,2800,2650,0,6800,11850,1085000,0,2,5,
216,F,1.81,3.37,4.90,2800,3700,3550,0,8750,7250,1080000,0,1,4,
215,X,1.80,3.41,4.94,2850,3700,3550,5100,0,17350,1075000,1,0,3,
214,F,1.92,3.37,4.23,5100,4350,5300,0,10200,12400,1070000,0,1,2,
213,X,1.89,3.50,4.03,4050,3700,4900,7650,0,19650,1065000,3,0,1,
212,L,1.89,3.42,4.07,5200,4150,5450,9800,14150,0,1060000,2,11,0,
211,L,1.83,3.36,4.08,10650,2150,1650,19450,7150,0,1055000,1,10,0,
210,F,1.93,3.50,4.02,1850,3050,3650,0,7600,4600,1050000,0,9,4,
209,F,1.80,3.46,4.67,9750,2800,2550,0,6800,11750,1045000,0,8,3,
208,F,1.81,3.84,4.06,8850,2150,2450,0,6100,9900,1040000,0,7,2,
207,F,1.88,3.40,4.42,2200,3350,3550,0,8000,5550,1035000,0,6,1,
206,L,1.83,3.51,4.29,3900,3700,4500,7100,12900,0,1030000,2,5,0,
205,L,1.93,3.36,4.20,4900,4300,5250,9450,14400,0,1025000,1,4,0,
204,F,1.84,3.38,4.41,6700,4800,5800,0,11350,15550,1020000,0,3,1,
203,L,1.84,3.44,4.01,7950,4800,6850,14600,16500,0,1015000,1,2,0,
202,F,1.95,3.43,4.04,7950,5150,7400,0,12500,19750,1010000,0,1,5,
201,X,1.83,3.33,4.45,6050,4650,5350,11050,0,23800,1005000,1,0,4,
200,F,1.81,3.32,4.16,8300,5100,6600,0,11800,17450,1000000,0,2,3,
199,F,1.81,3.59,4.10,9000,4900,7350,0,12600,20050,995000,0,1,2,
198,X,1.84,3.33,4.28,6200,4600,5600,11400,0,23900,990000,8,0,1,
197,L,1.82,3.35,4.36,7050,4850,5900,12800,16200,0,985000,7,3,0,
